sample	tcell_fraction_float
NWD264558	0.11107936
NWD534567	0.146376553
NWD910660	0.077032305
NWD362707	0.072739846
NWD658916	0.281831749
NWD628867	0.135902269
NWD172298	0.069003913
NWD643957	0.180038553
NWD284033	0.091829479
NWD775060	0.107573222
NWD276805	0.057112764
NWD485290	0.128059962
NWD751041	0.065528179
NWD668284	0.143120339
NWD355594	0.096033275
NWD113938	0.176600377
NWD933250	0.139968403
NWD136052	0.13551838
NWD306326	0.025950953
NWD581980	0.097993957
NWD389881	0.180767579
NWD944714	0.14241515
NWD106481	0.150983407
NWD742704	0
NWD794859	0.034747751
NWD225456	0.147858877
NWD919645	0.064303484
NWD293952	0.038997459
NWD389618	0.078283243
NWD391706	0.053885273
NWD751878	0.081181662
NWD507011	0.086592502
NWD354550	0.051270717
NWD432082	0.217283658
NWD715649	0.070991313
NWD869313	0.041526663
NWD788240	0.13409033
NWD952360	0
NWD792804	0.09563438
NWD475381	0.093944074
NWD991298	0.157973883
NWD769462	0.128233085
NWD846368	0.124332464
NWD442512	0.157351643
NWD394005	0.078567195
NWD907261	0.046362736
NWD836767	0.07991919
NWD722266	0.170320635
NWD111883	0
NWD589271	0.112998223
NWD936164	0.033043458
NWD609742	0.092573119
NWD164079	0.125380113
NWD770206	0.169661082
NWD870481	0.064801442
NWD445006	0.050049699
NWD722177	0.242550825
NWD185117	0.182249535
NWD393395	0.03941776
NWD797283	0.148487353
NWD489284	0.087248741
NWD674519	0.037198095
NWD603930	0.18977466
NWD817694	0.230072476
NWD741984	0.151926943
NWD323987	0.196196348
NWD835281	0.113330482
NWD951404	0.049417882
NWD762134	0.155415161
NWD934925	0.26553944
NWD275687	0.090133871
NWD464862	0.059280359
NWD610360	0.117592159
NWD199113	0.135134471
NWD123844	0.192355108
NWD199519	0
NWD155797	0.208213662
NWD478804	0.190960325
NWD632058	0.118829598
NWD136227	0.246615676
NWD675070	0.152487964
NWD290401	0.081591577
NWD947444	0.089172381
NWD283804	0.098987095
NWD761754	0.091292883
NWD922734	0.207770646
NWD602484	0.034211675
NWD822307	0.035671249
NWD407391	0.052214335
NWD570414	0.168275921
NWD270899	0.079746781
NWD465664	0.116179309
NWD417467	0.12400528
NWD720811	0.052859123
NWD630247	0.113315277
NWD934005	0.245188322
NWD692689	0.155627734
NWD172457	0.190199083
NWD822174	0.174281362
NWD231527	0.192258704
NWD576161	0.103986982
NWD550006	0.141300579
NWD758176	0.129908924
NWD269943	0.006319834
NWD868392	0.13050004
NWD558934	0.190432545
NWD248406	0.141432976
NWD844046	0.164662104
NWD475404	0.208906549
NWD136826	0.081515121
NWD320128	0.123548935
NWD597594	0.108958514
NWD792561	0.080363913
NWD634134	0.119115915
NWD604477	0.148777016
NWD971213	0.063670414
NWD104909	0.059739866
NWD965795	0.264716778
NWD746532	0.119430136
NWD595903	0.015167722
NWD257464	0.022702732
NWD782867	0.124968829
NWD454611	0.00835146
NWD920588	0.244490788
NWD473177	0.08354823
NWD704556	0.223449012
NWD488228	0.166683128
NWD616353	0.081949816
NWD471163	0.1520878
NWD586360	0.149085646
NWD317532	0.059812171
NWD964273	0.097614004
NWD783338	0.138921374
NWD509406	0.117069001
NWD492180	0.087658874
NWD369005	0.179743957
NWD324386	0.080312706
NWD974361	0.126954006
NWD447862	0.062039801
NWD273514	0.216199282
NWD870130	0.1191068
NWD618434	0.079387771
NWD308386	0.012514689
NWD361445	0.283781588
NWD835275	0.120934454
NWD292703	0.006269016
NWD307406	0.158417635
NWD613939	0.090930018
NWD215448	0.106672375
NWD417366	0.166221474
NWD662321	0.022933117
NWD775436	0.208114169
NWD217788	0.125856866
NWD248960	0.178606872
NWD590653	0.089766752
NWD306893	0.056164152
NWD539503	0.066119715
NWD503381	0.054795176
NWD603545	0.060146114
NWD623778	0.017259495
NWD489723	0.179702062
NWD876719	0.060879729
NWD621167	0.100843684
NWD262389	0.128766183
NWD999372	0.046249446
NWD316122	0.035746307
NWD764004	0.004070738
NWD458364	0.066024756
NWD822603	0.103239938
NWD928860	0.196997477
NWD970958	0.054577618
NWD529437	0.063085276
NWD935339	0.025164697
NWD910502	0.094112688
NWD412414	0.138857978
NWD591588	0.084303428
NWD520033	0.174573111
NWD151237	0.190820451
NWD440136	0.086137199
NWD317056	0.060274892
NWD803069	0.101795582
NWD657851	0.018866016
NWD472030	0.187726179
NWD523077	0.103297545
NWD309009	0.040955289
NWD478479	0.06123034
NWD222670	0.017760683
NWD314090	0.14958234
NWD722320	0.023455225
NWD169899	0
NWD242722	0.045211339
NWD171217	0.160581232
NWD730991	0.058582298
NWD322985	0.053469585
NWD474454	0.107763671
NWD431787	0.025623519
NWD897123	0.17572166
NWD490768	0.19150354
NWD102985	0.093176753
NWD244509	0.079721475
NWD748810	0.042714071
NWD900537	0.058478312
NWD575090	0.156197262
NWD207483	0.154949417
NWD200183	0.171441084
NWD548395	0.0927081
NWD438036	0.141124449
NWD888640	0.07361692
NWD390968	0
NWD993911	0.151226552
NWD687916	0.073774902
NWD875241	0.182238691
NWD849153	0.189524824
NWD539257	0.108748213
NWD532783	0.211080598
NWD775770	0.109150152
NWD430607	0.120200276
NWD319631	0.149421311
NWD372511	0.057272259
NWD933867	0.068510955
NWD633499	0.138480343
NWD494076	0.16935021
NWD432959	0.146978066
NWD447241	0.212895415
NWD364087	0.136702223
NWD442857	0.187608318
NWD351133	0.118255378
NWD455993	0.090629526
NWD593450	0.372540387
NWD736487	0.050800005
NWD694372	0.150144506
NWD708475	0.117215871
NWD513207	0.179140461
NWD264216	0
NWD329958	0.081684617
NWD873213	0.193315758
NWD305129	0.089756964
NWD133986	0.037522466
NWD762353	0.170574853
NWD653012	0.084550333
NWD436611	0.179844726
NWD110915	0.055852619
NWD665206	0.204867495
NWD535803	0.088923379
NWD137350	0.041525446
NWD862107	0.239038647
NWD235515	0.159394456
NWD729999	0.104568795
NWD109012	0.046545295
NWD883191	0.199106745
NWD660862	0.065747286
NWD539199	0.087595989
NWD114035	0.08156687
NWD913374	0.079499853
NWD342065	0.05139962
NWD950560	0.055441357
NWD507144	0.138908035
NWD133115	0.0952382
NWD178419	0.145542207
NWD273819	0.100202263
NWD221909	0.099461295
NWD675135	0.138474696
NWD673747	0.083760932
NWD629121	0.068602764
NWD592926	0.08797698
NWD519607	0.176349403
NWD690537	0.115085854
NWD891401	0.125675988
NWD251866	0.187919685
NWD134006	0.195283804
NWD670761	0.145670913
NWD210321	0.085933839
NWD468449	0.088640238
NWD584924	0.057736208
NWD547028	0.190698514
NWD684238	0.148969475
NWD824647	0.062892921
NWD326729	0.090236394
NWD566954	0.105661568
NWD134688	0.054206882
NWD802520	0.077905947
NWD796051	0.090552429
NWD934398	0.088615011
NWD246765	0.151450512
NWD225308	0.085319915
NWD224522	0.159300222
NWD607692	0.083785982
NWD636141	0.111501769
NWD354656	0.011697085
NWD566918	0.090584276
NWD710609	0.059068084
NWD214563	0.086114898
NWD255601	0.177265006
NWD771897	0.218212512
NWD309191	0.113389556
NWD999937	0.11142052
NWD425836	0.010817176
NWD480863	0.124485912
NWD400131	0.089000921
NWD539008	0.034742973
NWD843744	0.084959234
NWD901308	0.316026064
NWD735802	0.255814839
NWD661416	0.159842833
NWD880824	0.086467687
NWD850381	0.130958538
NWD867270	0.150845209
NWD124838	0.006636596
NWD687869	0.026153997
NWD200629	0.072161524
NWD464490	0.091257653
NWD716328	0.134639275
NWD302855	0.110413074
NWD625258	0.12629832
NWD700287	0.153497518
NWD762722	0.155854436
NWD450790	0.264825863
NWD394647	0.079793203
NWD453138	0.077069674
NWD135750	0.248507769
NWD227636	0.14327444
NWD467430	0.157952676
NWD404868	0.138601879
NWD320259	0.125349646
NWD457288	0.190729191
NWD846435	0.073387428
NWD205620	0.121091848
NWD227509	0.113256296
NWD445099	0.140963109
NWD797228	0.219247237
NWD574862	0.168007763
NWD898768	0.127022206
NWD196966	0.103759116
NWD355118	0.087536385
NWD370639	0.032611027
NWD712417	0.083096062
NWD378815	0.012971068
NWD584469	0.156358385
NWD580282	0.28599243
NWD794973	0.140885088
NWD239635	0.157680433
NWD169466	0.167804744
NWD773336	0.116768474
NWD956397	0.116160618
NWD280684	0.116406583
NWD940558	0
NWD671554	0.167733497
NWD619719	0.098411289
NWD420003	0.118993
NWD469081	0.275707403
NWD771708	0.096732926
NWD719723	0.130351123
NWD135350	0.109332062
NWD677876	0.010228364
NWD198478	0.211022583
NWD959400	0.194357536
NWD779165	0.136315653
NWD350707	0.005169605
NWD864422	0.090601218
NWD853614	0.163117087
NWD560984	0.10151999
NWD691456	0.23783253
NWD964580	0.057825888
NWD156627	0.017380812
NWD349749	0.275105256
NWD594073	0.161912722
NWD957993	0.071750782
NWD735861	0.242201772
NWD750490	0.172056415
NWD489829	0.129357383
NWD606073	0.240581962
NWD703044	0.303151304
NWD665044	0.177724467
NWD727187	0.035325792
NWD798234	0.164021689
NWD922001	0.098613393
NWD492336	0.097327695
NWD385221	0.064254185
NWD176737	0.06545533
NWD459131	0.121669418
NWD400029	0.209619384
NWD501907	0.11149869
NWD171632	0.044173987
NWD654937	0.223737007
NWD270996	0.276143968
NWD603420	0.159947861
NWD553015	0.166583676
NWD512125	0.090367899
NWD930995	0.204874379
NWD679734	0.039797858
NWD394153	0.078100993
NWD724851	0.165937836
NWD810571	0.040784714
NWD440707	0.10149148
NWD256415	0.113931706
NWD325108	0.168239537
NWD145043	0.183012146
NWD696312	0.185172556
NWD536936	0.04861227
NWD954627	0.143433575
NWD992387	0.069565101
NWD511779	0.143080554
NWD158197	0.124521722
NWD586820	0.04304921
NWD704474	0.00326521
NWD846095	0.079388296
NWD444498	0.105767923
NWD593428	0.174395875
NWD927127	0.033655553
NWD837478	0.209703467
NWD729008	0.1313601
NWD196568	0.102582771
NWD312784	0.032738794
NWD597785	0.119431889
NWD435661	0.11948856
NWD994132	0.17892058
NWD867616	0.122542677
NWD138599	0.190664383
NWD315137	0.198670922
NWD185032	0.172104238
NWD752451	0.183902117
NWD756099	0.081145717
NWD938624	0.051956714
NWD134550	0.050124112
NWD394947	0.069454488
NWD655616	0.06172993
NWD690984	0.127091214
NWD123142	0.100062834
NWD157545	0.209834931
NWD665307	0.039005514
NWD957820	0.226239057
NWD328465	0.085436296
NWD305262	0.123714477
NWD821461	0.089078896
NWD189283	0.112485282
NWD766948	0.127795982
NWD628557	0.226852989
NWD885109	0.198885527
NWD324849	0.027427772
NWD110102	0.118297107
NWD421424	0.188474889
NWD631543	0.040651475
NWD296274	0.103590202
NWD624045	0.103526275
NWD925195	0.018894088
NWD822868	0.150474775
NWD818967	0.126429114
NWD474389	0.134160327
NWD394302	0.076932942
NWD162226	0.016738623
NWD434374	0.184459491
NWD331795	0.096302665
NWD287893	0.108447881
NWD933227	0.157119597
NWD607589	0.163407644
NWD786002	0.061312373
NWD703274	0.136610751
NWD562519	0.07575047
NWD343923	0.033268063
NWD695832	0.146339154
NWD354646	0.148811934
NWD733788	0.098105687
NWD890920	0.136489786
NWD642373	0.073308176
NWD784061	0.088457092
NWD902298	0.330395281
NWD221322	0.136217514
NWD246163	0.158004548
NWD407960	0.060061067
NWD282050	0.192022018
NWD606031	0.120247681
NWD806500	0.173244508
NWD362635	0.147688835
NWD864291	0.063496435
NWD728916	0.089455828
NWD787576	0.189313817
NWD328001	0.120775425
NWD839217	0
NWD346621	0.043779794
NWD512084	0.149518298
NWD604138	0.150536075
NWD439939	0.172210259
NWD741782	0
NWD797513	0.117699024
NWD663853	0.128862079
NWD732688	0.148562741
NWD679007	0.151840358
NWD426551	0.118988275
NWD148466	0.047719289
NWD280116	0.110315882
NWD102801	0.057103325
NWD802726	0.186502755
NWD699658	0.096751782
NWD392491	0.01611488
NWD865679	0.042331144
NWD907848	0.032689533
NWD993326	0.130548419
NWD629958	0.120847148
NWD126277	0
NWD158362	0
NWD545773	0.235134808
NWD783150	0.044343991
NWD860207	0.202399583
NWD929232	0.187064814
NWD855190	0.078164238
NWD944844	0.194596619
NWD161436	0.0754119
NWD548836	0.14157317
NWD804007	1.11E-16
NWD475100	0.081220134
NWD811435	0
NWD604668	0.127249648
NWD446134	0.214733001
NWD945870	0.043724783
NWD368528	0.052006382
NWD938722	0.147954856
NWD753535	0.040402655
NWD756747	0.114322057
NWD907112	0.101815849
NWD312405	0.167836329
NWD959607	0.143870476
NWD821619	0
NWD595824	0.252013269
NWD425741	0.066841815
NWD896337	0.17079016
NWD157321	0.050442868
NWD299011	0.114003954
NWD138439	0.258126149
NWD678388	0.197125264
NWD723192	0.084064639
NWD520782	0.190378125
NWD721677	0.014418118
NWD225782	0.098517002
NWD163264	0.129065698
NWD858373	0.044094896
NWD258346	0.140334642
NWD847927	0.230819816
NWD681247	0.11176782
NWD989981	0.080516643
NWD155231	0.071984619
NWD487435	0.115274563
NWD708038	0.137198406
NWD222484	0.084532053
NWD989658	0.084041907
NWD247583	0.133410332
NWD156104	0.178612516
NWD422178	0.082194683
NWD173496	0.041533413
NWD973497	0.099166534
NWD811341	0.195885959
NWD543808	0.183168307
NWD910863	0.024028525
NWD573909	0.154916294
NWD305850	0.00726243
NWD551131	0.233645415
NWD661111	0.213024511
NWD720359	0.063592006
NWD394338	0.092362151
NWD217660	0
NWD354863	0.192280427
NWD738926	0.089406608
NWD275731	0
NWD752334	0.042556664
NWD910427	0
NWD289446	0.17724327
NWD470030	0.032829522
NWD139839	0.176686797
NWD981561	0.14526644
NWD604748	0.163065963
NWD949073	0.173814538
NWD758146	0.212482993
NWD696041	0.174900652
NWD598944	0
NWD298305	0.059674905
NWD111067	0.192659414
NWD705017	0.176405918
NWD498678	0.052464437
NWD238034	0.041092885
NWD390256	0.001477184
NWD220492	0.147404714
NWD365801	0.060096211
NWD335068	0.124779547
NWD337949	0.200887589
NWD845394	0.151940322
NWD169186	0.141801051
NWD967376	0.191040432
NWD839046	0.052197537
NWD547015	0.0035238
NWD892315	0.030065417
NWD500571	0.027209364
NWD354428	0.133639396
NWD741085	0.09100965
NWD903351	0.111200384
NWD882348	0
NWD735643	0.099653986
NWD531070	0.001662916
NWD761352	0.080590068
NWD395872	0.144709487
NWD911161	0.163036184
NWD345385	0.135120911
NWD264546	0.147561257
NWD603964	0
NWD170549	0.065531604
NWD540798	0
NWD359170	0.152985869
NWD963522	0.18740748
NWD643861	0.181562332
NWD126531	0.133935748
NWD349789	0.053583128
NWD841600	0.185835294
NWD271071	0.107730981
NWD215510	0.096544543
NWD970894	0.127256691
NWD868556	0.124908849
NWD464324	0.119918843
NWD342688	0.094281159
NWD372415	0.106048397
NWD814922	0.076487916
NWD687751	0.177338773
NWD705454	0.086706848
NWD576599	0.106935233
NWD562562	0.189556975
NWD536957	0.094047191
NWD523093	0.059407113
NWD328818	0.116207579
NWD852097	0.172095058
NWD191237	0.138503925
NWD944470	0.049766604
NWD732690	0.090116308
NWD538774	0.095980056
NWD998322	0.116731832
NWD305214	0.06309967
NWD323663	0.179696219
NWD402627	0
NWD829110	0.076032312
NWD408605	0.254908501
NWD822773	0.137634346
NWD966796	0.07572304
NWD822528	0.004749158
NWD157182	0
NWD357206	0.070528042
NWD326375	0.077490316
NWD605278	0.071367066
NWD654849	0.152396922
NWD753442	0.134552636
NWD784075	0.039344015
NWD532708	0.090892898
NWD578387	0.071393096
NWD179868	0.026063417
NWD552802	0.08985513
NWD974035	0.103989643
NWD839554	0.231307222
NWD502369	0.102342541
NWD754975	0.082377852
NWD192730	0.163425338
NWD880362	0.100827495
NWD727352	0.133739203
NWD597894	0.022002348
NWD991943	0.031558353
NWD122411	0.162746106
NWD940297	0.207611586
NWD589785	0.101526699
NWD207549	0.152744451
NWD761377	0.087896077
NWD327143	0.071815062
NWD628803	0.113599581
NWD900654	0.204893246
NWD736363	0.166780438
NWD649585	0.059435895
NWD604233	0.089610523
NWD251555	0.165307499
NWD451433	0.103672986
NWD969760	0.2516667
NWD243006	0.110124785
NWD605749	0.072842658
NWD651624	0.000443603
NWD286651	0.113554026
NWD942334	0.164324223
NWD563674	2.22E-16
NWD811541	0.054111808
NWD222137	0.262068244
NWD685335	0.219744103
NWD452626	0.10009354
NWD380458	0.161526988
NWD456617	0.07648659
NWD345665	0.306722328
NWD642167	0.014007815
NWD435507	0.219206074
NWD645208	0.120408074
NWD156466	0.101602312
NWD516994	0.142204317
NWD885091	0.07563071
NWD762811	0.117059832
NWD425056	0
NWD295416	0.070139439
NWD402008	0.071098792
NWD715977	0.117983989
NWD833716	0.038884994
NWD396858	0.060022703
NWD626050	0.061289892
NWD388420	0.223026506
NWD374274	0.131473345
NWD240677	0.080416859
NWD289300	0.17514293
NWD340139	0.125205264
NWD663045	0.155389411
NWD340797	0.035409889
NWD242069	0.158182759
NWD852049	0.014792582
NWD168036	0.132932044
NWD407163	0.23888305
NWD536738	0.054595976
NWD513244	0.166139764
NWD675215	0.108649574
NWD509318	0.173555406
NWD712020	0.098070924
NWD479280	0.034562755
NWD826194	0.043550846
NWD323524	0.149690376
NWD931160	0.130246387
NWD409547	0.257475393
NWD131851	0.13451054
NWD369742	0.180229089
NWD369867	0.112362032
NWD772591	0.070102602
NWD532075	0.096380142
NWD201419	0.185579298
NWD174617	0.135211937
NWD803371	0.128684942
NWD219789	0.086543778
NWD714895	0.089054648
NWD420902	0.16528562
NWD836778	0.060242136
NWD547630	0.143911304
NWD999713	0.102941031
NWD452912	0.008504104
NWD471112	0.132373403
NWD785290	0.159942239
NWD396684	0.123304296
NWD720787	0.086463212
NWD534604	0.193669883
NWD857421	0.111206044
NWD561771	0.251955043
NWD820493	0.310303924
NWD351547	0.057413913
NWD513883	0.127836795
NWD385222	0.133363894
NWD820668	0.214255067
NWD600547	0.19282844
NWD452158	0.104932343
NWD511220	0.137655489
NWD717307	0.107800437
NWD121699	0.131787013
NWD625988	0.207982329
NWD328550	0.154168912
NWD471132	0.035380361
NWD702767	0.097227695
NWD243768	0.143202298
NWD609980	0.158894683
NWD337107	0.179741691
NWD550563	0.102342715
NWD812827	0.093166964
NWD282975	0.307775697
NWD774614	0.233660137
NWD576852	0.168515029
NWD126673	0.163159317
NWD692076	0.150663376
NWD894663	0.050856267
NWD865862	0.098170265
NWD454975	0.075081109
NWD983621	0.104161154
NWD785512	0.204358224
NWD570918	0.18028922
NWD873650	0.049258679
NWD804106	0.059871425
NWD880324	0.201616629
NWD188102	0.117721579
NWD815878	0
NWD564921	0.131275357
NWD688226	0.1499559
NWD159870	0.10906878
NWD802911	0.142945129
NWD118423	0.060837552
NWD218451	0.102493313
NWD697826	0.237006256
NWD439000	0.047925092
NWD876062	0.043297171
NWD584066	0.103385762
NWD771589	0.163367663
NWD100018	1.11E-16
NWD679745	0.161431
NWD295862	0.159989768
NWD483226	0.146163516
NWD112889	0.178090794
NWD838520	0.12818218
NWD736531	0.208600424
NWD347133	0.20951963
NWD113693	0.11486824
NWD128467	0.09882432
NWD290888	0.050046654
NWD792902	0.061901652
NWD986121	0.059060866
NWD889942	0.193684883
NWD411594	0.222450968
NWD725213	0.165748643
NWD987668	0.115762833
NWD750244	0.160610355
NWD994968	0.114469677
NWD329893	0.140655215
NWD868232	0.079764818
NWD317374	0.140288725
NWD320291	0.097821568
NWD346037	0.172782635
NWD825035	0.114321262
NWD793739	0.210564346
NWD519124	0.048397145
NWD328306	0.204167135
NWD592274	0.08842972
NWD384916	0.119381943
NWD780568	0.069263769
NWD832837	0.113293714
NWD161488	0.122147566
NWD336847	0.166264128
NWD376949	0.170061368
NWD667542	0.079399096
NWD850703	0.072827662
NWD113469	0.231756215
NWD629772	0.02999384
NWD704677	0.16088066
NWD583522	0.132742997
NWD713231	0.149236877
NWD649522	0.110101175
NWD942879	0.172239678
NWD931073	0.207788548
NWD324380	0.129329279
NWD403961	0.179374021
NWD457965	0.012859434
NWD635676	0.140214503
NWD448737	0.184901224
NWD555094	0.162938093
NWD150164	0.230993436
NWD431586	0.100692814
NWD206927	0.057624554
NWD504926	0.149529702
NWD754690	0.120399609
NWD833150	0.160630888
NWD519405	0.035973837
NWD556603	0.14372801
NWD137143	0.137535614
NWD382937	0.120328227
NWD203650	0.127115343
NWD324546	0.06782812
NWD168289	0.174268191
NWD536282	0.258670663
NWD578319	0.071851678
NWD786039	0.170320492
NWD781431	0.167752515
NWD660759	0.137044488
NWD776312	0.106431499
NWD898576	0.09991995
NWD954391	0.085189703
NWD860652	0.101198992
NWD897280	0.069791675
NWD295127	1.11E-16
NWD748999	0.045810989
NWD148278	0.172476231
NWD220585	0.055266166
NWD414049	0.115489932
NWD572980	0
NWD992730	0.002752396
NWD786968	0.145492094
NWD481841	0.081281232
NWD375182	0.042531062
NWD641855	0.115494932
NWD477813	0.099738132
NWD722703	0.136216946
NWD656330	0.10130468
NWD596032	0.059532008
NWD199516	0.187237196
NWD113429	0.05565489
NWD623383	0.144782007
NWD594915	0.20616149
NWD802707	0.071213213
NWD949857	0.124339854
NWD919080	0.090113267
NWD181265	0.092708647
NWD641005	0.172036889
NWD316889	0.09872593
NWD770501	0.082688158
NWD959230	0.107814433
NWD305103	0.198182926
NWD291134	0.100094582
NWD958125	0.125989228
NWD809358	0.147246452
NWD833491	0.116729548
NWD138472	0.089550654
NWD451411	0.203984739
NWD340388	0.130323425
NWD933043	0.14495002
NWD902804	0.092622028
NWD147301	0.075989662
NWD706344	0.146975747
NWD235929	0.110171175
NWD315451	0.124325221
NWD828517	0.057264682
NWD292012	0.099621068
NWD912819	0.217733796
NWD509259	0.141216804
NWD972910	0
NWD778789	0.203161887
NWD199940	0.075366691
NWD653522	0.228897828
NWD359649	0.075052378
NWD345336	0.149415308
NWD876444	0.046664675
NWD748412	0.172174063
NWD788676	0.122896886
NWD443770	0.123928785
NWD277950	0.214710859
NWD360552	0.222731068
NWD847851	0.106553457
NWD175915	0.143695785
NWD985023	0.037325035
NWD436491	0.092152518
NWD635782	0.162290575
NWD509232	0.02331531
NWD784245	0.129834636
NWD250315	0.089201661
NWD345729	0.06021374
NWD870866	0.183971241
NWD990882	0.177840839
NWD170743	0.217290148
NWD434714	0.132542709
NWD787318	0.131411421
NWD337169	0.158533348
NWD162315	0.139724254
NWD621568	0.046729174
NWD110679	0.146538883
NWD263270	0.017757157
NWD640784	0.131193101
NWD610569	0.199569953
NWD505146	0.100950514
NWD926065	0.203254855
NWD471174	0.13217903
NWD453727	0.078616772
NWD435380	0.125905968
NWD308949	0.217735387
NWD266499	0.135376281
NWD858362	0.168437968
NWD763540	0.074686587
NWD187006	0.073761739
NWD199074	0.044922554
NWD553914	0.196240703
NWD472273	0.179370795
NWD415800	0.010634751
NWD862384	0.153397962
NWD655945	0.078006127
NWD764855	0.15809185
NWD555476	0
NWD819726	0.138142905
NWD468675	0.198784854
NWD891107	0.122904665
NWD365482	0.104822523
NWD328903	0.12958913
NWD502410	0.180478082
NWD821825	0.092702122
NWD243531	0.091036297
NWD663933	0.049331854
NWD279462	0.129657466
NWD584812	0.051781331
NWD794266	0.033239159
NWD433450	0.149946153
NWD906297	0.096231646
NWD752261	0.06938417
NWD796834	0
NWD813696	0.150471464
NWD748619	0.240650794
NWD777115	0.20336864
NWD971082	0.089479193
NWD613875	0.061101324
NWD635579	0.060661047
NWD196853	0.206122855
NWD226469	0.078318442
NWD750459	0.140074384
NWD567996	0.144041024
NWD149351	0.0880814
NWD366227	0.213466799
NWD149579	0.082081994
NWD659416	0.147912563
NWD431152	0.148771314
NWD701172	0.221865616
NWD373820	0.119318272
NWD595450	0
NWD136121	0.064281303
NWD143991	0.078204983
NWD166203	0.170556701
NWD145597	0.060159533
NWD106904	0.091948185
NWD630523	0.168396197
NWD561186	0.08559687
NWD213550	0.050242184
NWD777813	0.195360179
NWD221433	0.15291599
NWD350941	0.061620286
NWD849088	0.103940351
NWD485025	0.210311391
NWD156837	0.165836464
NWD925775	0.10656854
NWD958560	0.006170651
NWD624498	0.227551818
NWD932346	0.064474252
NWD412729	0.130202102
NWD623490	0.051960587
NWD319919	0.077347701
NWD925254	0.052920149
NWD287467	0.082892099
NWD402591	0.157615885
NWD187536	0.022309429
NWD100011	0.061074811
NWD541340	0.070455897
NWD632227	0.177828054
NWD575213	0.10484826
NWD921941	0.155966039
NWD818706	0.161604957
NWD195400	0.001742849
NWD241214	0.124204336
NWD697325	0.039731202
NWD714444	0.199963011
NWD107972	0.079718166
NWD215235	0.093615214
NWD820358	0.077213322
NWD531647	0.088586042
NWD193346	0.146258871
NWD966933	0.160626263
NWD106395	0.134792406
NWD723355	0.083320689
NWD697064	0.20284882
NWD108553	0.130203338
NWD314824	0.189592282
NWD655720	0.110338886
NWD647034	0.059344415
NWD782703	0.009853838
NWD460051	0.061293134
NWD881187	0.321907461
NWD764122	0.059561104
NWD326632	0.096558885
NWD176480	0.146255979
NWD891718	0.018785243
NWD168278	0.062862437
NWD788704	0.090413062
NWD645501	0.168623534
NWD186603	0.192527627
NWD301777	0.07227072
NWD261211	0.090321715
NWD496799	0.043078879
NWD183770	0.225083209
NWD264248	0.068510745
NWD781285	0.128794977
NWD731764	0.179974213
NWD384491	0.195967355
NWD555355	0.081806412
NWD964283	0.140472279
NWD306375	0.237430843
NWD189555	0.121958326
NWD257326	0.149894121
NWD606920	0.102260118
NWD569509	0.182960208
NWD656925	0
NWD975765	0.131780345
NWD735812	0.135251571
NWD605090	0.007156175
NWD145521	0.079040527
NWD787753	0.106417632
NWD536645	0.045753949
NWD925028	0.019601275
NWD145859	0.018296228
NWD908386	0.153314623
NWD573531	0.026973266
NWD490074	0.101717749
NWD757691	0.123406298
NWD815758	0.167159322
NWD193636	0.100607915
NWD641554	0.069920884
NWD145180	0.131154042
NWD365758	0.050093028
NWD144445	0.151960052
NWD854939	0
NWD377365	0.11507869
NWD714080	0.191158791
NWD920327	0.214966506
NWD754877	0.070948627
NWD153370	0.163983895
NWD538749	0.486068361
NWD749293	0.012629861
NWD442043	0.026222081
NWD476467	0.148930155
NWD510863	0.079671191
NWD107776	0.024994335
NWD168022	0.068153479
NWD166862	0.112317799
NWD265162	0.082241705
NWD473501	0.080932732
NWD230718	0.175285308
NWD684201	0.158003659
NWD116638	0.134155431
NWD586865	0.186230796
NWD274721	0.053420996
NWD539807	0.090925143
NWD471981	0.141838123
NWD604693	0.058111808
NWD992018	0.161216267
NWD287794	0.246935393
NWD774293	0.052387321
NWD858959	0.257114024
NWD791740	0.214258427
NWD227269	0.144111978
NWD459325	0.029649513
NWD588565	0.10761196
NWD820821	0.1303407
NWD515374	0.132239119
NWD600037	0.116876347
NWD615422	0.031755479
NWD143357	0.060217699
NWD173123	0.084643622
NWD840816	0.169507723
NWD678520	0.191455567
NWD415149	0.113478824
NWD589279	0
NWD859827	0.066929177
NWD409429	0.066688488
NWD793655	0.148958202
NWD669589	0.195293386
NWD321031	0.090514837
NWD422830	0
NWD922400	0.159410476
NWD633597	0.0774872
NWD107996	0.095745261
NWD137320	0.062329122
NWD897096	0.084169883
NWD302405	0.150007239
NWD498972	0.037506572
NWD410209	0.122025981
NWD689767	0.221660662
NWD536993	0.148068858
NWD432803	0.169079982
NWD605391	0.176949484
NWD192510	0.128654483
NWD802435	0.197905443
NWD549799	0.193607508
NWD941232	0.058423519
NWD656683	0.114746081
NWD188527	0.129521347
NWD853040	0.134341967
NWD241806	0.133685509
NWD705908	0.082308256
NWD487873	0.14182344
NWD423516	0.17263866
NWD282806	0.045295463
NWD529621	0.092929253
NWD357833	0.076629244
NWD912549	0.204351708
NWD727009	0.222267436
NWD810426	0.305725068
NWD740273	0.181453757
NWD747987	0.104713542
NWD341300	0.150335258
NWD422640	0.191970124
NWD943006	0.089917556
NWD887614	0.122055826
NWD424164	0.07602061
NWD118927	0.204337785
NWD931148	0.167046107
NWD859392	0.067680528
NWD751649	0.043336
NWD933943	0.157588555
NWD928086	0
NWD565731	0.197496096
